0.00000E+00 0.00000E+00
1.54067E-10 0.00000E+00
3.08133E-10 0.00000E+00
4.62200E-10 0.00000E+00
6.16267E-10 0.00000E+00
7.70333E-10 0.00000E+00
9.24400E-10 0.00000E+00
1.07847E-09 0.00000E+00
1.23253E-09 0.00000E+00
1.38660E-09 0.00000E+00
1.54067E-09 0.00000E+00
1.69473E-09 0.00000E+00
1.84880E-09 0.00000E+00
2.00287E-09 0.00000E+00
2.15693E-09 0.00000E+00
2.31100E-09 0.00000E+00
2.46507E-09 0.00000E+00
2.61913E-09 0.00000E+00
2.77320E-09 0.00000E+00
2.92727E-09 0.00000E+00
3.08133E-09 0.00000E+00
3.23540E-09 0.00000E+00
3.38947E-09 0.00000E+00
3.54353E-09 0.00000E+00
3.69760E-09 0.00000E+00
3.85167E-09 0.00000E+00
4.00573E-09 0.00000E+00
4.15980E-09 0.00000E+00
4.31387E-09 0.00000E+00
4.46793E-09 0.00000E+00
4.62200E-09 0.00000E+00
4.77607E-09 0.00000E+00
4.93013E-09 0.00000E+00
5.08420E-09 0.00000E+00
5.23827E-09 0.00000E+00
5.39233E-09 3.83013E-69
5.54640E-09 2.27628E-66
5.70047E-09 5.43400E-64
5.85453E-09 6.92054E-62
6.00860E-09 5.49875E-60
6.16267E-09 3.02508E-58
6.31673E-09 1.23690E-56
6.47080E-09 3.95327E-55
6.62487E-09 1.02568E-53
6.77893E-09 2.22527E-52
6.93300E-09 4.13608E-51
7.08707E-09 6.72258E-50
7.24113E-09 9.72684E-49
7.39520E-09 1.27284E-47
7.54927E-09 1.52796E-46
7.70333E-09 1.70408E-45
7.85740E-09 1.78542E-44
8.01147E-09 1.77411E-43
8.16553E-09 1.68482E-42
8.31960E-09 1.53830E-41
8.47367E-09 1.35620E-40
8.62773E-09 1.15794E-39
8.78180E-09 9.59323E-39
8.93587E-09 7.72098E-38
9.08993E-09 6.04115E-37
9.24400E-09 4.59722E-36
9.39807E-09 3.40343E-35
9.55213E-09 2.45172E-34
9.70620E-09 1.71878E-33
9.86027E-09 1.17280E-32
1.00143E-08 7.79003E-32
1.01684E-08 5.03749E-31
1.03225E-08 3.17177E-30
1.04765E-08 1.94471E-29
1.06306E-08 1.16124E-28
1.07847E-08 6.75395E-28
1.09387E-08 3.82657E-27
1.10928E-08 2.11217E-26
1.12469E-08 1.13597E-25
1.14009E-08 5.95352E-25
1.15550E-08 3.04087E-24
1.17091E-08 1.51387E-23
1.18631E-08 7.34679E-23
1.20172E-08 3.47592E-22
1.21713E-08 1.60345E-21
1.23253E-08 7.21280E-21
1.24794E-08 3.16417E-20
1.26335E-08 1.35385E-19
1.27875E-08 5.65045E-19
1.29416E-08 2.30061E-18
1.30957E-08 9.13891E-18
1.32497E-08 3.54228E-17
1.34038E-08 1.33983E-16
1.35579E-08 4.94586E-16
1.37119E-08 1.78196E-15
1.38660E-08 6.26699E-15
1.40201E-08 2.15163E-14
1.41741E-08 7.21207E-14
1.43282E-08 2.36035E-13
1.44823E-08 7.54319E-13
1.46363E-08 2.35412E-12
1.47904E-08 7.17521E-12
1.49445E-08 2.13602E-11
1.50985E-08 6.21115E-11
1.52526E-08 1.76427E-10
1.54067E-08 4.89571E-10
1.55607E-08 1.32724E-09
1.57148E-08 3.51552E-09
1.58689E-08 9.09836E-09
1.60229E-08 2.30086E-08
