0.00000E+00 1.17691E-34
1.00010E-11 1.37586E-34
2.00020E-11 1.60819E-34
3.00030E-11 1.87946E-34
4.00040E-11 2.19615E-34
5.00050E-11 2.56579E-34
6.00060E-11 2.99719E-34
7.00070E-11 3.50056E-34
8.00080E-11 4.08784E-34
9.00090E-11 4.77290E-34
1.00010E-10 5.57190E-34
1.10011E-10 6.50363E-34
1.20012E-10 7.58998E-34
1.30013E-10 8.85640E-34
1.40014E-10 1.03325E-33
1.50015E-10 1.20528E-33
1.60016E-10 1.40573E-33
1.70017E-10 1.63925E-33
1.80018E-10 1.91128E-33
1.90019E-10 2.22809E-33
2.00020E-10 2.59702E-33
2.10021E-10 3.02656E-33
2.20022E-10 3.52659E-33
2.30023E-10 4.10859E-33
2.40024E-10 4.78590E-33
2.50025E-10 5.57399E-33
2.60026E-10 6.49084E-33
2.70027E-10 7.55731E-33
2.80028E-10 8.79764E-33
2.90029E-10 1.02399E-32
3.00030E-10 1.19168E-32
3.10031E-10 1.38661E-32
3.20032E-10 1.61318E-32
3.30033E-10 1.87647E-32
3.40034E-10 2.18240E-32
3.50035E-10 2.53780E-32
3.60036E-10 2.95062E-32
3.70037E-10 3.43006E-32
3.80038E-10 3.98677E-32
3.90039E-10 4.63312E-32
4.00040E-10 5.38342E-32
4.10041E-10 6.25424E-32
4.20042E-10 7.26479E-32
4.30043E-10 8.43730E-32
4.40044E-10 9.79753E-32
4.50045E-10 1.13753E-31
4.60046E-10 1.32050E-31
4.70047E-10 1.53267E-31
4.80048E-10 1.77865E-31
4.90049E-10 2.06378E-31
5.00050E-10 2.39424E-31
5.10051E-10 2.77719E-31
5.20052E-10 3.22089E-31
5.30053E-10 3.73489E-31
5.40054E-10 4.33024E-31
5.50055E-10 5.01971E-31
5.60056E-10 5.81804E-31
5.70057E-10 6.74229E-31
5.80058E-10 7.81214E-31
5.90059E-10 9.05034E-31
6.00060E-10 1.04832E-30
6.10061E-10 1.21409E-30
6.20062E-10 1.40586E-30
6.30063E-10 1.62767E-30
6.40064E-10 1.88417E-30
6.50065E-10 2.18076E-30
6.60066E-10 2.52364E-30
6.70067E-10 2.91998E-30
6.80068E-10 3.37803E-30
6.90069E-10 3.90733E-30
7.00070E-10 4.51885E-30
7.10071E-10 5.22526E-30
7.20072E-10 6.04117E-30
7.30073E-10 6.98337E-30
7.40074E-10 8.07127E-30
7.50075E-10 9.32719E-30
7.60076E-10 1.07768E-29
7.70077E-10 1.24499E-29
7.80078E-10 1.43804E-29
7.90079E-10 1.66076E-29
8.00080E-10 1.91768E-29
8.10081E-10 2.21400E-29
8.20082E-10 2.55571E-29
8.30083E-10 2.94970E-29
8.40084E-10 3.40389E-29
8.50085E-10 3.92741E-29
8.60086E-10 4.53073E-29
8.70087E-10 5.22592E-29
8.80088E-10 6.02683E-29
8.90089E-10 6.94941E-29
9.00090E-10 8.01196E-29
9.10091E-10 9.23552E-29
9.20092E-10 1.06443E-28
9.30093E-10 1.22660E-28
9.40094E-10 1.41326E-28
9.50095E-10 1.62807E-28
9.60096E-10 1.87524E-28
9.70097E-10 2.15960E-28
9.80098E-10 2.48669E-28
9.90099E-10 2.86287E-28
1.00010E-09 3.29544E-28
1.01010E-09 3.79278E-28
1.02010E-09 4.36449E-28
1.03010E-09 5.02160E-28
1.04010E-09 5.77674E-28
1.05011E-09 6.64439E-28
1.06011E-09 7.64117E-28
1.07011E-09 8.78611E-28
1.08011E-09 1.01010E-27
1.09011E-09 1.16109E-27
1.10011E-09 1.33444E-27
1.11011E-09 1.53344E-27
1.12011E-09 1.76183E-27
1.13011E-09 2.02392E-27
1.14011E-09 2.32464E-27
1.15012E-09 2.66962E-27
1.16012E-09 3.06531E-27
1.17012E-09 3.51911E-27
1.18012E-09 4.03946E-27
1.19012E-09 4.63603E-27
1.20012E-09 5.31986E-27
1.21012E-09 6.10362E-27
1.22012E-09 7.00174E-27
1.23012E-09 8.03077E-27
1.24012E-09 9.20959E-27
1.25013E-09 1.05598E-26
1.26013E-09 1.21061E-26
1.27013E-09 1.38766E-26
1.28013E-09 1.59035E-26
1.29013E-09 1.82237E-26
1.30013E-09 2.08792E-26
1.31013E-09 2.39178E-26
1.32013E-09 2.73944E-26
1.33013E-09 3.13714E-26
1.34013E-09 3.59201E-26
1.35014E-09 4.11220E-26
1.36014E-09 4.70699E-26
1.37014E-09 5.38696E-26
1.38014E-09 6.16420E-26
1.39014E-09 7.05248E-26
1.40014E-09 8.06750E-26
1.41014E-09 9.22717E-26
1.42014E-09 1.05519E-25
1.43014E-09 1.20649E-25
1.44014E-09 1.37927E-25
1.45015E-09 1.57655E-25
1.46015E-09 1.80176E-25
1.47015E-09 2.05882E-25
1.48015E-09 2.35219E-25
1.49015E-09 2.68695E-25
1.50015E-09 3.06886E-25
1.51015E-09 3.50452E-25
1.52015E-09 4.00139E-25
1.53015E-09 4.56799E-25
1.54015E-09 5.21402E-25
1.55016E-09 5.95047E-25
1.56016E-09 6.78989E-25
1.57016E-09 7.74651E-25
1.58016E-09 8.83653E-25
1.59016E-09 1.00783E-24
1.60016E-09 1.14929E-24
1.61016E-09 1.31039E-24
1.62016E-09 1.49384E-24
1.63016E-09 1.70271E-24
1.64016E-09 1.94048E-24
1.65017E-09 2.21110E-24
1.66017E-09 2.51908E-24
1.67017E-09 2.86950E-24
1.68017E-09 3.26816E-24
1.69017E-09 3.72162E-24
1.70017E-09 4.23734E-24
1.71017E-09 4.82376E-24
1.72017E-09 5.49049E-24
1.73017E-09 6.24840E-24
1.74017E-09 7.10981E-24
1.75018E-09 8.08872E-24
1.76018E-09 9.20097E-24
1.77018E-09 1.04645E-23
1.78018E-09 1.18997E-23
1.79018E-09 1.35297E-23
1.80018E-09 1.53805E-23
1.81018E-09 1.74817E-23
1.82018E-09 1.98669E-23
1.83018E-09 2.25740E-23
1.84018E-09 2.56460E-23
1.85019E-09 2.91315E-23
1.86019E-09 3.30855E-23
1.87019E-09 3.75703E-23
1.88019E-09 4.26564E-23
1.89019E-09 4.84235E-23
1.90019E-09 5.49616E-23
1.91019E-09 6.23728E-23
1.92019E-09 7.07722E-23
1.93019E-09 8.02902E-23
1.94019E-09 9.10741E-23
1.95020E-09 1.03290E-22
1.96020E-09 1.17127E-22
1.97020E-09 1.32796E-22
1.98020E-09 1.50537E-22
1.99020E-09 1.70623E-22
2.00020E-09 1.93358E-22
2.01020E-09 2.19088E-22
2.02020E-09 2.48203E-22
2.03020E-09 2.81144E-22
2.04020E-09 3.18407E-22
2.05021E-09 3.60552E-22
2.06021E-09 4.08212E-22
2.07021E-09 4.62099E-22
2.08021E-09 5.23018E-22
2.09021E-09 5.91876E-22
2.10021E-09 6.69695E-22
2.11021E-09 7.57627E-22
2.12021E-09 8.56970E-22
2.13021E-09 9.69188E-22
2.14021E-09 1.09593E-21
2.15022E-09 1.23905E-21
2.16022E-09 1.40065E-21
2.17022E-09 1.58307E-21
2.18022E-09 1.78897E-21
2.19022E-09 2.02133E-21
2.20022E-09 2.28352E-21
2.21022E-09 2.57932E-21
2.22022E-09 2.91297E-21
2.23022E-09 3.28927E-21
2.24022E-09 3.71361E-21
2.25023E-09 4.19202E-21
2.26023E-09 4.73134E-21
2.27023E-09 5.33920E-21
2.28023E-09 6.02422E-21
2.29023E-09 6.79606E-21
2.30023E-09 7.66559E-21
2.31023E-09 8.64503E-21
2.32023E-09 9.74809E-21
2.33023E-09 1.09902E-20
2.34023E-09 1.23886E-20
2.35024E-09 1.39627E-20
2.36024E-09 1.57345E-20
2.37024E-09 1.77283E-20
2.38024E-09 1.99715E-20
2.39024E-09 2.24952E-20
2.40024E-09 2.53337E-20
2.41024E-09 2.85260E-20
2.42024E-09 3.21156E-20
2.43024E-09 3.61511E-20
2.44024E-09 4.06874E-20
2.45025E-09 4.57858E-20
2.46025E-09 5.15150E-20
2.47025E-09 5.79520E-20
2.48025E-09 6.51832E-20
2.49025E-09 7.33052E-20
2.50025E-09 8.24263E-20
2.51025E-09 9.26678E-20
2.52025E-09 1.04166E-19
2.53025E-09 1.17072E-19
2.54025E-09 1.31556E-19
2.55026E-09 1.47810E-19
2.56026E-09 1.66046E-19
2.57026E-09 1.86502E-19
2.58026E-09 2.09446E-19
2.59026E-09 2.35176E-19
2.60026E-09 2.64025E-19
2.61026E-09 2.96367E-19
2.62026E-09 3.32618E-19
2.63026E-09 3.73246E-19
2.64026E-09 4.18771E-19
2.65027E-09 4.69774E-19
2.66027E-09 5.26908E-19
2.67027E-09 5.90897E-19
2.68027E-09 6.62554E-19
2.69027E-09 7.42785E-19
2.70027E-09 8.32601E-19
2.71027E-09 9.33131E-19
2.72027E-09 1.04564E-18
2.73027E-09 1.17152E-18
2.74027E-09 1.31236E-18
2.75028E-09 1.46990E-18
2.76028E-09 1.64609E-18
2.77028E-09 1.84312E-18
2.78028E-09 2.06340E-18
2.79028E-09 2.30965E-18
2.80028E-09 2.58489E-18
2.81028E-09 2.89247E-18
2.82028E-09 3.23615E-18
2.83028E-09 3.62009E-18
2.84028E-09 4.04896E-18
2.85029E-09 4.52792E-18
2.86029E-09 5.06275E-18
2.87029E-09 5.65987E-18
2.88029E-09 6.32643E-18
2.89029E-09 7.07038E-18
2.90029E-09 7.90058E-18
2.91029E-09 8.82689E-18
2.92029E-09 9.86026E-18
2.93029E-09 1.10129E-17
2.94029E-09 1.22983E-17
2.95030E-09 1.37317E-17
2.96030E-09 1.53296E-17
2.97030E-09 1.71109E-17
2.98030E-09 1.90962E-17
2.99030E-09 2.13085E-17
3.00030E-09 2.37733E-17
3.01030E-09 2.65191E-17
3.02030E-09 2.95775E-17
3.03030E-09 3.29834E-17
3.04030E-09 3.67757E-17
3.05031E-09 4.09977E-17
3.06031E-09 4.56972E-17
3.07031E-09 5.09275E-17
3.08031E-09 5.67475E-17
3.09031E-09 6.32228E-17
3.10031E-09 7.04259E-17
3.11031E-09 7.84375E-17
3.12031E-09 8.73468E-17
3.13031E-09 9.72528E-17
3.14031E-09 1.08265E-16
3.15032E-09 1.20506E-16
3.16032E-09 1.34110E-16
3.17032E-09 1.49226E-16
3.18032E-09 1.66020E-16
3.19032E-09 1.84675E-16
3.20032E-09 2.05394E-16
3.21032E-09 2.28402E-16
3.22032E-09 2.53948E-16
3.23032E-09 2.82307E-16
3.24032E-09 3.13784E-16
3.25033E-09 3.48716E-16
3.26033E-09 3.87476E-16
3.27033E-09 4.30476E-16
3.28033E-09 4.78175E-16
3.29033E-09 5.31075E-16
3.30033E-09 5.89735E-16
3.31033E-09 6.54773E-16
3.32033E-09 7.26870E-16
3.33033E-09 8.06779E-16
3.34033E-09 8.95332E-16
3.35034E-09 9.93451E-16
3.36034E-09 1.10215E-15
3.37034E-09 1.22255E-15
3.38034E-09 1.35589E-15
3.39034E-09 1.50354E-15
3.40034E-09 1.66701E-15
3.41034E-09 1.84796E-15
3.42034E-09 2.04824E-15
3.43034E-09 2.26986E-15
3.44034E-09 2.51508E-15
3.45035E-09 2.78634E-15
3.46035E-09 3.08638E-15
3.47035E-09 3.41820E-15
3.48035E-09 3.78510E-15
3.49035E-09 4.19072E-15
3.50035E-09 4.63909E-15
3.51035E-09 5.13463E-15
3.52035E-09 5.68221E-15
3.53035E-09 6.28721E-15
3.54035E-09 6.95553E-15
3.55036E-09 7.69370E-15
3.56036E-09 8.50887E-15
3.57036E-09 9.40894E-15
3.58036E-09 1.04026E-14
3.59036E-09 1.14994E-14
3.60036E-09 1.27098E-14
3.61036E-09 1.40455E-14
3.62036E-09 1.55191E-14
3.63036E-09 1.71447E-14
3.64036E-09 1.89375E-14
3.65037E-09 2.09145E-14
3.66037E-09 2.30944E-14
3.67037E-09 2.54974E-14
3.68037E-09 2.81462E-14
3.69037E-09 3.10652E-14
3.70037E-09 3.42815E-14
3.71037E-09 3.78250E-14
3.72037E-09 4.17282E-14
3.73037E-09 4.60270E-14
3.74037E-09 5.07607E-14
3.75038E-09 5.59725E-14
3.76038E-09 6.17098E-14
3.77038E-09 6.80245E-14
3.78038E-09 7.49737E-14
3.79038E-09 8.26199E-14
3.80038E-09 9.10317E-14
3.81038E-09 1.00284E-13
3.82038E-09 1.10460E-13
3.83038E-09 1.21649E-13
3.84038E-09 1.33951E-13
3.85039E-09 1.47473E-13
3.86039E-09 1.62336E-13
3.87039E-09 1.78668E-13
3.88039E-09 1.96613E-13
3.89039E-09 2.16326E-13
3.90039E-09 2.37979E-13
3.91039E-09 2.61758E-13
3.92039E-09 2.87868E-13
3.93039E-09 3.16532E-13
3.94039E-09 3.47997E-13
3.95040E-09 3.82530E-13
3.96040E-09 4.20424E-13
3.97040E-09 4.62000E-13
3.98040E-09 5.07607E-13
3.99040E-09 5.57630E-13
4.00040E-09 6.12486E-13
4.01040E-09 6.72634E-13
4.02040E-09 7.38573E-13
4.03040E-09 8.10850E-13
4.04040E-09 8.90060E-13
4.05041E-09 9.76856E-13
4.06041E-09 1.07195E-12
4.07041E-09 1.17611E-12
4.08041E-09 1.29020E-12
4.09041E-09 1.41513E-12
4.10041E-09 1.55191E-12
4.11041E-09 1.70165E-12
4.12041E-09 1.86555E-12
4.13041E-09 2.04491E-12
4.14041E-09 2.24117E-12
4.15042E-09 2.45588E-12
4.16042E-09 2.69074E-12
4.17042E-09 2.94760E-12
4.18042E-09 3.22848E-12
4.19042E-09 3.53556E-12
4.20042E-09 3.87125E-12
4.21042E-09 4.23815E-12
4.22042E-09 4.63910E-12
4.23042E-09 5.07718E-12
4.24042E-09 5.55577E-12
4.25043E-09 6.07852E-12
4.26043E-09 6.64942E-12
4.27043E-09 7.27280E-12
4.28043E-09 7.95338E-12
4.29043E-09 8.69628E-12
4.30043E-09 9.50710E-12
4.31043E-09 1.03919E-11
4.32043E-09 1.13572E-11
4.33043E-09 1.24103E-11
4.34043E-09 1.35590E-11
4.35044E-09 1.48116E-11
4.36044E-09 1.61774E-11
4.37044E-09 1.76664E-11
4.38044E-09 1.92894E-11
4.39044E-09 2.10582E-11
4.40044E-09 2.29857E-11
4.41044E-09 2.50856E-11
4.42044E-09 2.73731E-11
4.43044E-09 2.98646E-11
4.44044E-09 3.25777E-11
4.45045E-09 3.55318E-11
4.46045E-09 3.87476E-11
4.47045E-09 4.22479E-11
4.48045E-09 4.60573E-11
4.49045E-09 5.02022E-11
4.50045E-09 5.47116E-11
4.51045E-09 5.96168E-11
4.52045E-09 6.49515E-11
4.53045E-09 7.07526E-11
4.54045E-09 7.70598E-11
4.55046E-09 8.39161E-11
4.56046E-09 9.13682E-11
4.57046E-09 9.94665E-11
4.58046E-09 1.08266E-10
4.59046E-09 1.17825E-10
4.60046E-09 1.28208E-10
4.61046E-09 1.39484E-10
4.62046E-09 1.51728E-10
4.63046E-09 1.65022E-10
4.64046E-09 1.79452E-10
4.65047E-09 1.95113E-10
4.66047E-09 2.12108E-10
4.67047E-09 2.30548E-10
4.68047E-09 2.50551E-10
4.69047E-09 2.72247E-10
4.70047E-09 2.95776E-10
4.71047E-09 3.21287E-10
4.72047E-09 3.48945E-10
4.73047E-09 3.78925E-10
4.74047E-09 4.11416E-10
4.75048E-09 4.46623E-10
4.76048E-09 4.84767E-10
4.77048E-09 5.26087E-10
4.78048E-09 5.70839E-10
4.79048E-09 6.19302E-10
4.80048E-09 6.71774E-10
4.81048E-09 7.28577E-10
4.82048E-09 7.90061E-10
4.83048E-09 8.56599E-10
4.84048E-09 9.28596E-10
4.85049E-09 1.00649E-09
4.86049E-09 1.09074E-09
4.87049E-09 1.18186E-09
4.88049E-09 1.28040E-09
4.89049E-09 1.38693E-09
4.90049E-09 1.50209E-09
4.91049E-09 1.62656E-09
4.92049E-09 1.76107E-09
4.93049E-09 1.90640E-09
4.94049E-09 2.06341E-09
4.95050E-09 2.23300E-09
4.96050E-09 2.41614E-09
4.97050E-09 2.61390E-09
4.98050E-09 2.82741E-09
4.99050E-09 3.05787E-09
5.00050E-09 3.30661E-09
5.01050E-09 3.57501E-09
5.02050E-09 3.86461E-09
5.03050E-09 4.17700E-09
5.04050E-09 4.51395E-09
5.05051E-09 4.87731E-09
5.06051E-09 5.26910E-09
5.07051E-09 5.69147E-09
5.08051E-09 6.14674E-09
5.09051E-09 6.63738E-09
5.10051E-09 7.16608E-09
5.11051E-09 7.73567E-09
5.12051E-09 8.34924E-09
5.13051E-09 9.01006E-09
5.14051E-09 9.72166E-09
5.15052E-09 1.04878E-08
5.16052E-09 1.13126E-08
5.17052E-09 1.22003E-08
5.18052E-09 1.31557E-08
5.19052E-09 1.41836E-08
5.20052E-09 1.52895E-08
5.21052E-09 1.64790E-08
5.22052E-09 1.77583E-08
5.23052E-09 1.91339E-08
5.24052E-09 2.06128E-08
5.25053E-09 2.22026E-08
5.26053E-09 2.39113E-08
5.27053E-09 2.57474E-08
5.28053E-09 2.77202E-08
5.29053E-09 2.98394E-08
5.30053E-09 3.21157E-08
5.31053E-09 3.45602E-08
5.32053E-09 3.71850E-08
5.33053E-09 4.00029E-08
5.34053E-09 4.30276E-08
5.35054E-09 4.62738E-08
5.36054E-09 4.97570E-08
5.37054E-09 5.34942E-08
5.38054E-09 5.75030E-08
5.39054E-09 6.18026E-08
5.40054E-09 6.64133E-08
5.41054E-09 7.13568E-08
5.42054E-09 7.66563E-08
5.43054E-09 8.23366E-08
5.44054E-09 8.84239E-08
5.45055E-09 9.49464E-08
5.46055E-09 1.01934E-07
5.47055E-09 1.09419E-07
5.48055E-09 1.17435E-07
5.49055E-09 1.26019E-07
5.50055E-09 1.35209E-07
5.51055E-09 1.45046E-07
5.52055E-09 1.55575E-07
5.53055E-09 1.66842E-07
5.54055E-09 1.78898E-07
5.55056E-09 1.91794E-07
5.56056E-09 2.05588E-07
5.57056E-09 2.20339E-07
5.58056E-09 2.36112E-07
5.59056E-09 2.52975E-07
5.60056E-09 2.70999E-07
5.61056E-09 2.90263E-07
5.62056E-09 3.10847E-07
5.63056E-09 3.32838E-07
5.64056E-09 3.56330E-07
5.65057E-09 3.81421E-07
5.66057E-09 4.08214E-07
5.67057E-09 4.36821E-07
5.68057E-09 4.67360E-07
5.69057E-09 4.99956E-07
5.70057E-09 5.34741E-07
